inventory_id,nsn,mpn,cage_code,part_name,category_section,quantity,uom,storage_location,unit_price,total_value,condition,photo_url
INV-HMMWV-06179,4730-00-359-3872,N/A,12436,"192 6 PAOZZ  WW-P— 81343 PLUG,PIPE EA 4",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06180,4720-01-122-2333,N/A,12436,"192 8 PAOZZ  12256271-1 19207 HOSE,ASSEMBLY,NONMETALLIC EA Z;",Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06181,4730-00-052-3420,N/A,12436,192 9 PAOZZ  MS51508 96906 ELBOW EA 3,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06182,4730-00-618-8125,N/A,12436,192 10 PAOZZ  MS51504- 96906 ELBOW EA al,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06183,2530-01-188-5086,N/A,12436,5310-00-637-9541,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06184,4730-01-195-1884,N/A,12436,4730-00-142-3076,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06185,4820-00-420-5499,N/A,12436,4730-00-277-5555,Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06186,4730-00-196-1504,N/A,12436,4820-00-420-5499,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06187,2530-00-270-3878,N/A,12436,5330-00-090-2128,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06188,5305-00-269-3240,N/A,12436,4730-00-069-1186,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06189,4730-00-231-5598,N/A,12436,2530-01-107-9690,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06190,2510-00-127-4768,N/A,12436,5310-00-935-9022,Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06191,4730-00-249-3885,N/A,12436,4730-00-419-9424,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06192,4730-00-196-1991,N/A,12436,5310-00-935-9022,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06193,5340-00-448-4073,N/A,12436,4820-00-420-5499,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06194,4730-00-542-5598,N/A,12436,4730-01-224-5402,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06195,4730-00-202-9036,N/A,12436,4730-00-542-5598,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06196,5305-00-144-8217,N/A,12436,5340-01-112-8909,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06197,4730-00-173-1867,N/A,12436,5305-00-144-8217,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06198,4720-00-096-9630,N/A,12436,4730-00-173-1867,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06199,4730-00-595-2572,N/A,12436,4730-00-278-3220,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06200,4730-01-192-4729,N/A,12436,4730-00-540-2745,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06201,5340-01-112-6554,N/A,12436,5305-01-133-7201,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06202,4730-00-143-9282,N/A,12436,4730-00-069-1186,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06203,4730-00-222-1839,N/A,12436,4820-00-420-5499,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06204,4730-00-580-7408,N/A,12436,4730-00-069-1186,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06205,4820-00-849-1220,N/A,12436,5310-00-061-7326,Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06206,4730-00-220-4580,N/A,12436,4730-01-193-7684,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06207,4730-00-054-2572,N/A,12436,5310-00-959-7600,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06208,4730-00-054-2571,N/A,12436,4730-00-054-2572,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06209,4730-01-116-7886,N/A,12436,4730-00-054-2571,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06210,4820-00-115-3896,N/A,12436,4730-01-116-7886,Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06211,4730-01-112-2168,N/A,12436,5310-00-241-6658,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06212,4730-01-243-1504,N/A,12436,5306-00-225-9089,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06213,4720-01-112-6577,N/A,12436,4730-00-359-3103,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06214,4703-00-270-4616,N/A,12436,4720-01-112-6577,M900 Series,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06215,4730-00-995-1570,N/A,12436,4730-01-195-1884,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06216,4720-01-112-6576,N/A,12436,5305-00-269-3239,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06217,4730-00-289-0155,N/A,12436,4730-01-079-8821,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06218,5340-01-231-5357,N/A,12436,5310-00-814-0672,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06219,4720-01-112-2328,N/A,12436,5305-00-269-3239,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06220,5340-01-197-8214,N/A,12436,5310-00-814-0672,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06221,4730-00-540-2745,N/A,12436,4730-00-618-8125,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06222,4730-00-930-0982,N/A,12436,4730-00-278-6318,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06223,4720-01-119-5844,N/A,12436,4730-00-930-0982,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06224,4730-00-865-9251,N/A,12436,4730-00-249-3935,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06225,4730-00-202-9035,N/A,12436,4730-00-540-2745,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06226,3120-00-180-7031,N/A,12436,4730-00-202-9035,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06227,4730-00-457-6295,N/A,12436,4730-00-289-0155,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06228,4730-01-115-0433,N/A,12436,5306-00-051-4077,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06229,4730-00-288-9491,N/A,12436,4720-01-153-8240,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06230,4730-00-835-3003,N/A,12436,4730-00-943-8051,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06231,4720-01-112-2326,N/A,12436,4720-01-112-2327,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06232,4730-00-200-0257,N/A,12436,4720-01-112-2326,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06233,4730-01-123-8824,N/A,12436,4730-00-457-6295,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06234,4730-00-203-0028,N/A,12436,4730-00-202-9035,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06235,5305-00-269-2805,N/A,12436,5310-00-814-0672,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06236,4730-00-278-4822,N/A,12436,4730-00-930-6354,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06237,4730-00-270-4616,N/A,12436,4730-00-289-0155,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06238,4710-01-120-8538,N/A,12436,5340-00-050-907,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06239,2530-00-859-7335,N/A,12436,4730-00-277-8750,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06240,4730-00-278-4651,N/A,12436,5310-00-935-9022,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06241,4730-00-647-3207,N/A,12436,4730-00-278-4651,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06242,4730-00-803-5776,N/A,12436,4720-01-134-3847,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06243,2530-01-149-1317,N/A,12436,4730-00-803-5776,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06244,4720-01-130-8086,N/A,12436,4730-00-618-8497,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06245,4730-01-139-4231,N/A,12436,4720-01-130-8086,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06246,5330-00-470-7960,N/A,12436,5360-01-097-7779,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06247,2530-01-134-3861,N/A,12436,5330-00-470-7960,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06248,5330-00-167-8209,N/A,12436,2530-01-134-3861,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06249,2530-01-134-8877,N/A,12436,5330-00-167-8209,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06250,5330-00-811-0696,N/A,12436,2530-01-134-8877,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06251,5330-01-135-3477,N/A,12436,5330-00-811-0696,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06252,2530-01-132-9011,N/A,12436,2530-01-083-6420,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06253,5310-00-959-4679,N/A,12436,5306-01-108-8371,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06254,2530-01-134-1334,N/A,12436,5310-00-959-4679,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06255,5365-01-137-7242,N/A,12436,2530-01-134-1334,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06256,5330-00-225-0707,N/A,12436,5365-01-137-7242,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06257,4820-01-134-2193,N/A,12436,5330-00-225-0707,Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06258,2530-01-134-3862,N/A,12436,5330-00-494-2497,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06259,5330-00-494-2634,N/A,12436,2815-01-140-2432,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06260,2530-01-134-1335,N/A,12436,5310-00-119-4864,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06261,5330-01-135-3480,N/A,12436,2530-01-134-1335,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06262,4820-01-134-3788,N/A,12436,2530-00-854-4457,Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06263,2530-01-134-0902,N/A,12436,4820-01-134-3788,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06264,5310-00-199-6581,N/A,12436,2530-01-134-0902,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06265,2530-01-134-3667,N/A,12436,5310-00-199-6581,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06266,5365-01-135-2077,N/A,12436,5365-01-138-7102,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06267,5305-01-135-5447,N/A,12436,5365-01-135-2077,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06268,5340-01-136-1665,N/A,12436,5305-01-135-5447,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06269,5310-01-160-9611,N/A,12436,5310-00-167-0835,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06270,5330-00-484-1816,N/A,12436,5310-01-160-9611,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06271,5305-01-069-8462,N/A,12436,5330-00-484-1816,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06272,5330-01-160-9853,N/A,12436,5310-01-160-9610,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06273,2990-01-080-0533,N/A,12436,218 1 PAFFF  3018527,Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06274,2530-01-183-0651,N/A,12436,218 2 PAFFF  3018491,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06275,2530-00-603-1506,N/A,12436,218 3 PAFFF  3029803,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06276,5305-01-144-6233,N/A,12436,218 4 PAFZZ  3021470,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06277,5310-00-186-7403,N/A,12436,218 5 PAFZZ  109557,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06278,2530-01-142-7939,N/A,12436,218 6 PAFZZ  153966,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06279,5330-00-441-0145,N/A,12436,218 7 PAFZZ  128086,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06280,5330-00-941-3762,N/A,12436,218 8 PAFZZ  127936,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06281,4310-01-084-7148,N/A,12436,218 9 PAFZZ  191037,M900 Series,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06282,5360-01-086-3480,N/A,12436,218 10 PAFZZ  3023101,Springs,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06283,3805-00-955-5320,N/A,12436,218 11 PAFZZ  144948,M900 Series,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06284,4820-00-909-4175,N/A,12436,218 12 PAFZZ  145028,Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06285,5360-00-129-9415,N/A,12436,218 13 PAFZZ  190334,Springs,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06286,5330-01-060-9061,N/A,12436,218 14 PAFZZ  211315,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06287,4820-00-909-4174,N/A,12436,218 15 PAFZZ  3043947,Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06288,5330-00-905-2679,N/A,12436,218 16 PAFZZ  128085,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06289,4820-00-445-0610,N/A,12436,218 17 PAFZZ  127940,Valves,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06290,5360-00-895-3216,N/A,12436,218 18 PAFZZ  128080,Springs,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06291,5365-00-369-4729,N/A,12436,218 19 PAFZZ  183429,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06292,4310-01-146-5921,N/A,12436,218 20 PFFZZ  153964,M900 Series,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06293,5330-00-131-7072,N/A,12436,218 21 PAFZZ  3047159,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06294,5305-00-225-8507,N/A,12436,218 25 PAFZZ  MS90725-43,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06295,2815-00-603-1510,N/A,12436,218 26 PAFZZ  BM-77410,Engine,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06296,5365-00-922-9101,N/A,12436,218 27 PAFZZ  119859,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06297,2530-00-903-7174,N/A,12436,218 31. PAFZZ  119810,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06298,4310-01-079-6938,N/A,12436,218 32 PAFZZ  3045670,M900 Series,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06299,4310-00-369-7846,N/A,12436,218 33 PAFZZ  3018151,M900 Series,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06300,4310-01-079-3319,N/A,12436,218 34 PAFZZ  176025,M900 Series,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06301,3120-01-016-4883,N/A,12436,218 35 PAFZZ  147610,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06302,5330-00-852-7347,N/A,12436,218 36 PAFZZ  154018,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06303,5365-00-404-2934,N/A,12436,218 37 PAFZZ  S965E,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06304,2530-01-130-2339,N/A,12436,218 38 PAFZZ  3005152,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06305,5305-01-145-8359,N/A,12436,218 39 PAFZZ  3019573,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06306,3120-01-129-7659,N/A,12436,218 42 PAFZZ  211662,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06307,4310-01-079-3383,N/A,12436,218 43 PAFZZ  AR10922,M900 Series,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06308,3120-00-129-9200,N/A,12436,5315-00-886-1432,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06309,3120-01-129-9210,N/A,12436,3120-00-129-9200,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06310,3120-00-129-9206,N/A,12436,3120-01-129-9210,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06311,5330-00-129-9389,N/A,12436,3120-00-129-9206,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06312,4730-01-147-2223,N/A,12436,5330-00-129-9389,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06313,4730-00-555-8263,N/A,12436,4730-01-147-2223,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06314,4720-01-135-6694,N/A,12436,4730-00-555-8263,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06315,4710-01-133-1538,N/A,12436,4720-01-135-6694,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06316,4720-00-918-9634,N/A,12436,4710-01-133-1538,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06317,5330-01-181-0630,N/A,12436,4720-00-918-9634,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06318,4730-01-085-4156,N/A,12436,4730-00-011-3175,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06319,5306-00-226-4831,N/A,12436,5310-00-407-9566,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06320,5305-01-129-4214,N/A,12436,5306-00-226-4831,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06321,5306-01-119-4271,N/A,12436,5305-01-129-4214,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06322,5310-00-486-2505,N/A,12436,5306-01-119-4271,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06323,5305-01-176-8018,N/A,12436,5310-00-486-2505,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06324,5340-01-177-7580,N/A,12436,5305-01-176-8018,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06325,5330-01-181-0631,N/A,12436,5340-01-177-7580,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06326,5305-01-028-8869,N/A,12436,5330-01-181-0631,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06327,5305-00-010-0149,N/A,12436,5305-01-028-8869,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06328,5310-01-112-4307,N/A,12436,5305-00-010-0149,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06329,5310-00-650-0187,N/A,12436,5310-00-209-0965,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06330,5340-01-107-9693,N/A,12436,12255848,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06331,2530-00-062-9719,N/A,12436,11602159,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06332,4730-00-701-7677,N/A,12436,MS39185-1,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06333,4720-01-107-9939,N/A,12436,12256272,Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06334,5310-00-176-6521,N/A,12436,5310-00-176-6525,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06335,2530-00-359-1162,N/A,12436,5310-00-176-6521,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06336,2530-00-693-1029,N/A,12436,2530-00-359-1162,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06337,2530-00-741-1105,N/A,12436,2530-00-693-1029,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06338,2520-00-734-6991,N/A,12436,5310-00-584-5272,Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06339,5340-00-734-6992,N/A,12436,2520-00-734-6991,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06340,5330-00-291-3273,N/A,12436,5340-00-734-6992,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06341,5310-00-353-2427,N/A,12436,5330-00-734-6993,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06342,5310-00-374-0836,N/A,12436,5310-00-700-7089,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06343,5330-00-740-9550,N/A,12436,2530-01-134-6570,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06344,3110-00-100-4220,N/A,12436,5330-00-740-9550,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06345,3040-01-139-1611,N/A,12436,3110-00-100-4220,Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06346,5330-01-133-7262,N/A,12436,5310-00-700-7089,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06347,3110-00-100-4223,N/A,12436,5330-00-961-3596,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06348,5307-01-135-9290,N/A,12436,3110-00-100-4223,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06349,3040-01-134-1184,N/A,12436,2530-01-134-6570,Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06350,2530-00-740-9553,N/A,12436,3040-01-134-1184,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06351,5310-00-176-6525,N/A,12436,3110-00-100-4220,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06352,5365-01-132-2015,N/A,12436,2530-00-693-1029,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06353,2610-00-051-9450,N/A,12436,2640-00-158-5617,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06354,5340-01-089-3047,N/A,12436,5310-00-814-0672,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06355,2530-01-146-8941,N/A,12436,5340-01-089-3047,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06356,5365-01-090-7769,N/A,12436,2530-01-146-8941,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06357,2530-01-089-9129,N/A,12436,5365-01-090-7769,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06358,5310-01-088-9298,N/A,12436,2530-01-089-9129,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06359,2520-01-107-9932,N/A,12436,5305-00-269-2804,Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06360,2530-01-090-7636,N/A,12436,5306-00-050-1238,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06361,3040-01-089-3081,N/A,12436,5310-00-935-3569,Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06362,5305-00-119-1620,N/A,12436,3040-01-089-3081,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06363,5310-00-263-9488,N/A,12436,2530-00-211-6111,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06364,5305-00-726-2552,N/A,12436,5310-00-263-9488,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06365,2530-00-303-4923,N/A,12436,5305-00-726-2552,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06366,4730-00-172-0034,N/A,12436,5315-00-298-1481,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06367,2530-01-101-0084,N/A,12436,4730-00-172-0034,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06368,2530-01-126-9209,N/A,12436,2530-01-101-0084,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06369,5310-00-813-0407,N/A,12436,2530-01-126-9209,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06370,5340-01-090-7637,N/A,12436,5310-00-488-3888,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06371,5310-00-982-5014,N/A,12436,5305-00-719-5235,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06372,5310-00-809-8540,N/A,12436,5310-00-982-5014,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06373,2530-01-090-7638,N/A,12436,5310-00-809-8540,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06374,2530-01-119-8710,N/A,12436,2530-01-090-7638,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06375,5305-00-213-8886,N/A,12436,2530-01-119-8710,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06376,2530-00-225-0680,N/A,12436,5305-00-899-2049,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06377,2530-01-131-7445,N/A,12436,2530-00-225-0680,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06378,5330-01-135-4064,N/A,12436,5365-01-142-1365,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06379,5310-01-161-6131,N/A,12436,5330-01-135-4064,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06380,5310-01-135-6755,N/A,12436,5310-01-161-6131,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06381,3110-01-137-9726,N/A,12436,5310-01-135-6755,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06382,5330-01-149-4445,N/A,12436,3110-01-137-9726,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06383,5365-00-613-7796,N/A,12436,3110-01-137-9726,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06384,5330-01-143-2780,N/A,12436,5365-00-613-7796,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06385,2530-01-127-5006,N/A,12436,5330-01-143-2780,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-06386,5330-01-135-0682,N/A,12436,2530-01-127-5006,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
